generation,proxy,pocket_fit,novelty,strain,sa,qed,logp,mw,fp,smiles,fragment_counts
2,0.4481920252460984,0.6909493846452522,1.0,0.3490250574804196,10.0,0.5618057864174241,1.052,,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x00000000183E0EB0>,NC(=O)C1CCCCC1,0
2,0.5301073091022461,0.6909677477574607,1.0,0.38986644755658323,10.0,0.842472740292132,3.664080000000003,,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x00000000183E10E0>,CC(C)(C)C(=O)N(c1ccccn1)c1ccccc1C#N,0
2,0.5068529639314266,0.6884181272857034,1.0,0.4066323728264851,10.0,0.7733398969469335,0.8247000000000001,,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x00000000183E1150>,NC(=O)c1ccccc1-c1nccnc1N,0
2,0.47796104544144563,0.6888419046328067,1.0,0.35030346573004184,10.0,0.5311915584041306,2.2348,,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x00000000183E1070>,c1ccc2ncccc2c1,0
2,0.46334266899041904,0.688391878578276,1.0,0.3464946509250129,10.0,0.5412819114011972,1.6298,,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x00000000183E0F20>,c1cnc2ncccc2c1,0
2,0.537283356132673,0.6931111050280392,1.0,0.654250575938951,10.0,0.831826017521923,3.542600000000001,,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x00000000183E11C0>,CCC(C)(C)C(=O)Nc1ccc2cc[nH]c2c1,0
2,0.42220997516012343,0.69095551769794,1.0,0.4000843456217879,10.0,0.5196685004574958,3.8450000000000015,,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x00000000183E1310>,c1ccc2ncc(-c3ccc4cccnc4n3)cc2c1,0
2,0.5208810103395634,0.6889931997789851,1.0,0.3471362744388724,10.0,0.7279200295416096,2.031,,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x00000000183E1230>,COc1ccc(C2CCN(C=O)CC2)cc1,0
2,0.5280375129905552,0.6911831790586459,1.0,0.37698361353046367,10.0,0.7575136085444435,3.0007,,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x00000000183E12A0>,NC(=O)c1ccc(-c2cc3ccccc3cn2)cc1,0
2,0.5156115377393283,0.688434586826101,1.0,0.7236832003232977,10.0,0.7252351078266526,3.238500000000001,,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x00000000183E13F0>,COc1ccc(-c2n[nH]c3ccccc23)cc1,0
